id,source,text
625,json:network.data.searchResults.edges[2].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"睡不著 整理了「如何到東吳大學雙溪校區」給想不開要來讀東吳的學弟妹
1. 坐捷運到捷運士林站 出捷運站左轉 走路至士林國中公車站牌 排隊等557 會轉進學校裡
2. 坐捷運到捷運士林站 出捷運站右轉 走路至臨時士林國中公車站牌 搭乘往故宮的公車 至「東吳大學（錢穆故居）」下車
3. 坐捷運到捷運士林站 出捷運站左轉 搭計程車 和司機說到東吳大學即可 費用約$135-150
4. 坐捷運到捷運士林站 出捷運站右轉 騎YouBike 到校內"
626,json:network.data.searchResults.edges[8].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"拜託了，請脆友幫幫我啊啊啊啊
徵求
➡️北市大-資料科學系、物理暨化學系、數學系
➡️輔大-統資資訊系
➡️淡江-統計系、運輸管理學系、管理科學學系
➡️東吳-財精系、資管系、數學系、資料系
➡️台灣科技大學-工業管理系、機械系
➡️台北科技大學-車輛工程系
➡️師範大學-數學系、資工系
➡️海洋大學-航管系、造船系、運輸系、光電系、資工系、海環系、海工系、河工系、輪機系、經管系
➡️宜蘭大學-機械系、電機系
➡️文化大學-電機系、機械系、物理系、大氣系
🔷想找以上科系：大一、大二、大三在學生
🔹地點：學校附近的餐廳
（比如：莫凡彼、小蒙牛）
🔹時間：每個月一次
（可以從大一一直吃到大三學期結束）
🔹費用：完全免費
麻煩你們來聽講座，講座內容是關於升學相關內容，對未來迷茫的同學，或是想吃免費一餐，歡迎以上科系同學來蹭蹭飯🥹
想參加的同學，歡迎私訊我的脆，並提供學校科系年級！有想問的問題也可以私訊我呦！
#北市大 #輔大 #淡江 #東吳 #台科 #北科 #師範 #海大 #宜大 #文化"
627,json:network.data.searchResults.edges[2].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"有學弟妹上東吳財務工程與精算數學系嗎？
財精系
我很想直接叫你們塊陶
但
有問題有問題可以問我
或找我聊聊天也行"
628,json:network.data.searchResults.edges[1].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"給東吳大學新生的建議
-
1️⃣先去dcard看557怎麼排
2️⃣557到東吳大學（錢穆故居）的時候
不要按下車鈴會被司機噴
3️⃣搭電梯在B棟綜合大樓
4️⃣翁霓的課不用聽 自己看書唸比較快💅
5️⃣東吳大學沒有配給男朋友 差評
（其他放留言區"
629,json:network.data.searchResults.edges[7].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"輔仁：備49 輔仁：備60 東吳：備10
我：至少還有東吳可以念🙂
媽媽：備10應該是有了，那就訂機票囉！（定在分科那天）
兩天後
東吳：騙你的 你是備47
好笑嗎？所以我要重考班了？"
635,json:network.data.searchResults.edges[4].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"今年的學測生 想報東吳政治或東吳會計
（成績都是壓線達到去年的標準所以也不確定到底上不上得了）
不知道有沒有什麼推薦
我猶豫的點：
-會計
優：感覺是東吳比較好的科系 且未來規劃也蠻明確
缺：我個人比較喜歡法律相關的科系
-政治
優：感覺能修到法律相關的課程 之後無論轉系考或考研究所會比較熟悉
缺：對政治系的興趣其實不深
有聽說轉系考其實很困難 我本人成績蠻普通的所以也因此有點擔憂 不知道怎麼選擇"
639,json:network.data.searchResults.edges[0].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"大家有沒有推薦的
資料科學或是Ai知識分享的神人！
好想認識🥹
求求灌爆我的留言
數據分析"
640,json:network.data.searchResults.edges[1].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"請問輔大資管 （備3）有機會上嗎？
東吳企管
嘉大 數位設計與管理選系
選呢個比較好呢？
可以給點意見嗎"
653,json:network.data.searchResults.edges[3].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"看完東吳校舍我想重考了。
幹東吳是只有法律和會計嗎
不在城中校區根本就偏鄉。
有學長姐可以分享真實生活水準嗎
連捷運都沒有我要怎辦。"
655,json:network.data.searchResults.edges[0].node.thread.thread_items[0].post.text_post_app_info.text_fragments.fragments[0].plaintext,"想問問德文系
東吳、輔大，哪一個比較好？
我在網路上查到的結果是東吳像高中生活
社團選擇偏少，課排的比較滿
輔大則是比較自由與彈性，需要更有自制力與自學
但是社團選擇多，交通也比東吳方便
淡江則是變成歐語系的其中一組
雖然在淡水（離家超近）但目前會把順位放到後面
想問問德文系的學長姐們，東吳跟輔大的學習環境怎麼樣？以及我在網路上查到的是否為兩校真實的情況？
東吳與輔大在德文系上的特色我沒有查到太多，這也是我現在糾結的原因之一🥲
謝謝🙏"
